"doc_id","element_id","word_count","sd","ave_sentiment","topic","text"
"6690",504,5,NA,-0.0894427190999916,"Good Performance","Its fine not very good.
"
"5152",505,11,0.422140452079103,0.231831709611622,"Bluetooth connectivity","Good product. Only issue is Bluetooth connectivity distance is quite less.
"
"3320",506,2,NA,-0.530330085889911,"Good Performance","Not good
"
"10050",507,13,0.0790569415042095,-0.0610095863960959,"Good Performance","Just the name is enough. You can buy this with your eyes closed.
"
"5347",508,5,NA,0.335410196624968,"Bass Quality","It's good for the value
"
"12055",509,20,NA,0.167705098312484,"Bluetooth connectivity","Don't waste your time to read the reviews for this product it's sennheiser man just buy it and njoy it.
"
"10894",510,5,0.25,0.192929252116487,"Worth the Money","Its decent. Okayish for calls.
"
"5125",511,14,0.201794919243112,0.387639530084114,"Excellent Performance","Awesome Product for this price range..I like the Sound Quality & the battery backup.
"
"11449",512,9,NA,1.35,"Brands","Best earphone for music lovers sound quality really nice
"
"8737",513,29,0.576414959906058,0.0786847503765362,"Product Durability","Sound quality is amazing. Bass is too high and sometimes it causes pain. Wires and too thin and it could get damaged easily. Overall it was a good earphone.
"
"11254",514,9,0.230794846644182,0.386803398874989,"Worth the Money","Great value for money..! Now cancellation at its best
"
"8729",515,31,0.605169248925624,0.512296590727358,"Ergonomics","Really impressed with  audio quality.  Mic and call take/end button  works great, plus change tracks. The adapter it comes with is for  older generations smartphones that have different trrs adapter.
"
"9622",516,16,NA,0.6875,"Excellent Performance","Fits well , lite weight and awesome sound clarity and bass , thanks Amazon for lighting deal vth 1450/-
"
"4717",517,1,NA,0.6,"Excellent Performance","Awesome
"
"3448",518,16,0.371526584994953,0.387237084977009,"Bass Quality","Very good product . Only cons is low bass effect. But it does great . Thank you boat!
"
"11736",519,2,NA,0.954594154601839,"Bass Quality","Very good
"
"12311",520,10,NA,-0.0316227766016838,"Excellent Performance","Could be more comfortable, doesn't rest properly on the neck.
"
"9595",521,19,0.363098580313063,-0.0793013134192781,"Regret Purchase","In single word,  Awesome this product. I have purchased this item for 1400/- before GST. Now it would be around 2000/-
"
"2503",522,7,NA,1.4460920737333,"Excellent Performance","Sound quality average but build quality awesome.
"
"2110",523,34,0.103427514205537,-0.202035232042775,"Regret Purchase","worst product ever used.. discharge in 1 hr no matter how long u charge and if u try to return they will not accept ur return. in short u r stuck with product once bought
"
"7626",524,28,0.1907015357879,0.649023297582721,"Excellent Performance","Awesome sound quality. You can feel the audio crystal clear with amazing effects and I love it. It's much better than Jbl T series. Control & mic works good.
"
"9215",525,23,0.515084002366357,0.206800495138984,"Sound Clarity","This is my second product. The first one i lost in a uber ride after using it for a year. Absolutely love it.
"
"4903",526,2,NA,0.353553390593274,"Bass Quality","Nice product
"
"7168",527,52,0.152635557431193,-0.395695260547719,"Regret Purchase","Not satisfied with battery and its not stuck on ear . When i buy it shows u can return but now not  this oration when i have it only replacement iam not getting whats wrong with amazon i love to buy but this time very very disappointed . N now its not working tooo
"
"5742",528,1,NA,0.6,"Excellent Performance","Awesome
"
"11626",529,3,NA,0.635085296108588,"Sound Clarity","Crystal clear sound.
"
"3752",530,16,0.704802783589787,-0.552242447782152,"After-sales Service","Extremely poor functionality.Within 10 days of delivery,the mic of the Bluetooth stopped working.Highly disappointed!
"
"2543",531,12,0.193137461604082,0.533846598466122,"Battery Life","Happy with this Product. Nice. Good performance. Battery life, Bass is superb
"
"1681",532,27,NA,0.74093284546002,"Excellent Performance","These earphones have good sound quality n proper base too and all the features are working good till now (5 days use) let's see how its durability now
"
"4851",533,14,0.160356745147455,0.12375002765253,"Worth the Money","Build and sound both quality is poor. There are many options at this price.
"
"9819",534,11,0.375,0.317125201160438,"Sound Clarity","Noise cancellation s awsome.. bass not as expected... but decent product
"
"14305",535,7,0.237170824512628,-0.183028759188288,"Bluetooth connectivity","Bluetooth connectivity was not good.returned because
"
"6435",536,6,NA,0.857321409974112,"Worth the Money","It is good worth for money
"
"4080",537,17,NA,1.39457984395891,"Brands","This earphone sound very good bass very good battery life super all the best Bluetooth earphone boat 255
"
"5906",538,44,0.559891118287595,0.107125782605872,"Battery Life","Best wireless earbuds in this range but still I returned it because of the design. The bud design are damn uncomfortable and will give you a pain after a while as there is no rubber buds. Otherwise wonderful sound and bass is also pure
"
"12856",539,13,0.237665164894428,0.120620484846144,"Bass Quality","Bass good enough.. microphone little problem ur listener will tell not hearing loudly
"
"13545",540,2,NA,0,NA,"Okay okay
"
"13986",541,31,0.621180574862672,0.0276778241327466,"Good Performance","Sound quality of JBL is good. But headphone does not work when you are going to use your phone with JIOFI or WIFI. While talking to the phone, the noise stops.
"
"65",542,90,0.231571207519803,0.242402050604604,"Worth the Money","Just got this and I must say that the build quality is great. Coming to the sound it has really good bass. Can't comment of the battery yet as I just got it. I will update the review later after checking the battery backup.Edit: So, after using it for few days, the battery easily lasts for a day and half a per my usage which includes 1-1.5 hrs of music, one movie (1.5-2hrs) and one episode of Tv series (40-50mins). I end a with 40% battery left as per above usage.
"
"9326",543,38,0.231800513129315,-0.109444375596511,"Excellent Performance","Its not an excellent product.Best point is you can hear every instrument sound.Negative point is you have to balance sound in equaliser as the sound doesn't comes balanced.Overall its OK..but dint meet my expectations.
"
"9569",544,15,0.496044091845496,0.856720566738414,"Worth the Money","Very good product from Sennheiser with 2 years of brand warranty. Sound quality is really nice.
"
"4145",545,10,NA,0.64850409115903,"Battery Life","Battery life good but for headphones freak it's not enough.
"
"5334",546,21,0.453557367611073,-0.350017934900507,"Battery Life","Disappointed with the performance not getting the sufficient battery backup maximum of 1.7hrs average. Also it's turned off automatically some time.
"
"13678",547,2,NA,-0.530330085889911,"Bass Quality","Not good
"
"3542",548,2,NA,0.353553390593274,"Bass Quality","Nice product
"
"7966",549,14,0.596357753763231,0.453311388300842,"Ergonomics","sound quality is good. only drawback no valume up and down button in headphone
"
"6899",550,3,NA,0,"Ergonomics","Dare to listen
"
"4619",551,13,NA,0.346687622640768,"Worth the Money","Actual price is 1,999/- but got it for 1,200/- wn there was an offer.WoRth
"
"4397",552,9,NA,0,"Bluetooth connectivity","Could not able to connect with One plus Device
"
"10412",553,8,0.158113883008419,-0.122019172792192,"Bluetooth connectivity","The Jack portion got crack. Not been 1 year
"
"4288",554,7,NA,1.39846855013414,"Excellent Performance","Superb sound quality at very reasonable price...
"
"7540",555,35,0.224872601644302,0.516832956543246,"Worth the Money","Awesome sound and hearing quality. Good for your morning walks and business calls.Delicate wires, Beautiful pouch comes with the pack.I did a good amount of research before picking this model.Worth the money!
"
"12330",556,3,NA,-0.577350269189626,"Worth the Money","Low quality product
"
"2966",557,24,NA,0.0204124145231931,"After-sales Service","Overall good one I got it for 1300 one thing that irritating me is it's getting little in comfortable when we are using while sleeping.
"
"6616",558,3,NA,0,NA,"Gd to use
"
"6769",559,3,NA,0.779422863405995,"Bass Quality","Good for music
"
"8305",560,15,1.04103314068285,-0.303108891324554,"Sound Clarity","Itâ€™s just as the description got a lovely pouch sounds good .. also noise cancelling
"
"9274",561,13,NA,-0.346479610067184,"Product Durability","Sound quality is good but cable quality is not up to the mark..
"
"4005",562,8,0.355662432702594,0.45561546320924,"Bad Performance","Excellent product. The best in its price segment
"
"5507",563,4,NA,0,"Worth the Money","Price must be less
"
"137",564,60,0.428412497745901,-0.020763534839843,"Sound Clarity","Sound quality is good for music only... battery :  working only for 2:00-2:30 hours maxMic: very bad everyone complaining that your voice is not coming proper.when you're doing video calling voice is not in sync..its come bit letter 1-2 seconds..and same thing happen when you sre playing game..PUBGðŸ˜€ðŸ˜€  . I am returning this.Product is not as per expectations...
"
"11958",565,3,NA,0.288675134594813,"Bad Performance","The best earphone
"
"10410",566,12,0.426907484122731,0.329451766538918,"Worth the Money","This is my second pair in 4 yrs....and they are really good !!
"
"757",567,63,NA,-0.204730756213331,"Excellent Performance","The headphones are quite good at price which I brought, but the packing box ðŸ“¦ is worst ðŸ‘Ž it got fully damaged when I received please see the images which I attacked,  sounds ðŸ”Š quality is ok and finished also but not best ðŸ‘ðŸ’¯ over all  I give 3star for this product but for package manufacturing and handling 1star â­
"
"12994",568,6,NA,-0.306186217847897,"Bad Performance","It read gave me ear pain .
"
"387",569,79,0.386156214718556,0.0156915745722252,"Battery Life","Sound quality is not so good and not so bad, I'd say average. Bass is good but not so strong with treble. But the main problem is the durability. In 3 months, battery started draining in an just an hour long usage and also phone calls stopped working. This is the second time I'm having a terrible experience with BOAT earphones, earlier with a different model. I'm really starting to think if they're worth it because of this durability concerns.
"
"12021",570,22,NA,0.959403223600247,"Excellent Performance","Cloudtail excellent service about the sound quality of product amazing marvelous thumbs up to the cloudtail and speechless for sennheiser CX 275s .
"
"10755",571,2,NA,0.353553390593274,"Bad Performance","Nice product!
"
"3987",572,4,NA,0.75,"Worth the Money","Sound quality is best
"
"7275",573,42,0.0859513366147866,0.139223227027637,"After-sales Service","After using 1 month the jack pin wire start giving trouble hence, I would suggest Dont buy. They had mentioned warranty and all but in actual there is no warranty and amazon will not be able to replace it once it is damaged.
"
"2471",574,21,NA,-0.231856508375742,"Bluetooth connectivity","after 15days its misbehave , headphone has conneted  showing but its not works every 20-30mints restarts the boAt Rockerz 255 Sports Bluetooth headphones.
"
"1102",575,37,NA,-0.369799082044671,"Bad Performance","The headphone base is simply awseom,but i brought for playing pubg this headset is not good for gameing and the mic is waste  waste of money but thus has the light weight and heavy battry backup
"
"10957",576,18,0.27022999258448,0.521617065645278,"Excellent Performance","This head phone is fabulous, mind blowing sound quality. Nice packageing.Over all its a superb head phone
"
"13885",577,1,NA,0.75,"Bass Quality","Good
"
"9125",578,25,0.495911203012584,0.442355884888741,"Brands","Awesome quality.. Worth buying this product.I replaced this with my iPhone earphone because of its ear buds.Ear buds are so comfortable than JBL.
"
"11656",579,12,0.369466991411009,0.336252615051316,"Bad Performance","bad quality cx180 is much better than this....dont waste money guys
"
"8792",580,51,NA,0.882176452937646,"Excellent Performance","I had the cx 180 before they were a pretty good pair of earphones then I decided to buy a new one and that was the cx 275s and that decision was perfect these earphones are awesome they provide the perfect base and treble I will strongly recommend these earphones to everyone
"
"8116",581,35,0.648108511637629,0.48662925899938,"Worth the Money","The sound quality is good, no doubt. But the wires seems too traditional for a earphone when jacketed wires (cloth covered which do not mess in pocket) are in the market, making it less durable.
"
"9048",582,10,NA,0.411096095821889,"Bass Quality","0 bass, worst quality for sennheiser, 180 is way better than this.
"
"461",583,69,0.237571301396559,-0.0907353006077962,"After-sales Service","Bought on 8th September 2018With in 4 month both ear buds are not working. I made a request for replacement after the 1 month I got the replacement for my earphone .I got new earphone from boat .After 2 month I could not be able to charge my earphone ...both ear buds have problem I could not be able to hear sound clearly .Don't buy it .I have worst experience with boat.
"
"10873",584,14,NA,-0.65479004268544,"Bluetooth connectivity","Its build is such that it also provides passive noise cancelling to some extent.
"
"7502",585,49,0.407590014308994,0.201201291316424,"Excellent Performance","I have been using Sennheisers for a long time, I love the sound which comes from them. It's the same Sennheiser sound, good bass, balanced and well tuned. Don't depend on the wires as it looks very flimsy, always keep them in the pouch and don't sleep wearing them
"
"3740",586,3,NA,0.779422863405995,"Battery Life","It's very good
"
"14051",587,7,NA,-0.425493505490138,"Product Durability","Sonds good but not like iphone earphone
"
"1521",588,31,NA,-0.0227021101761844,"Good Performance","Didn't expect great sound quality but at least in the range of Mi earphones or other decent branded earphones but seems to be of poor sound quality, Bass is hardly there.
"
"2833",589,24,0.27206099824657,0.365284758742557,"Worth the Money","Got today. And i am extremely satisfied with these .Sound is so pure . Bass is amazing.Worth buying in 1.5k.Just Go for it
"
"8403",590,38,0.0229940341125962,0.251002004464573,"Ergonomics","Product quality is really good, can't comment on the sound quality yet, just been two days, as of now sound too muddy and unpleasant. I would prefer waiting for a few more days before posting a proper review.
"
"12774",591,25,0.147010886740272,0.0754019879229642,"Battery Life","Battery life is too less.. itâ€™s been 3 weeks I have received this product.. it is almost dead.. sound quality is also not that great
"
"13571",592,3,NA,0.144337567297406,"Bass Quality","Bass not enough
"
"14192",593,31,NA,0.107763181216065,"Battery Life","I will give this product 5 stars as this is a unique earphones with long battery life and with almost 5-6 hours of continuous use and it just takes 2 hours for full charge
"
"9493",594,18,0.259574766052903,0.77104707730092,"Worth the Money","It has best build quality, superior sound, best noise cancellation, proper ratio of bass vs treble. Worth money.
"
"5795",595,253,0.336616086808293,-0.114961552649357,"Bluetooth connectivity","Now that I've been using the product for about a month I'll discuss the pros and cons of the earphones in a detailed way.Pros- sound quality is good. You can feel the kicks when it comes to hard hitting songs. Sound has clarity and bass and treble is well balanced.Cons- the earphones are not at all comfortable, they keep falling often and it really pains the ear for long working sessions. You cannot keep it in your ear for more than an hour or two. And regarding the sound, it gets distorted at high volume and also the bass gets lost. At mid-volume it's okay.And regarding the battery, it's really terrible. It's written that you can use it for six hours but I can hardly use it for four hours. The battery is really disturbing.The Bluetooth connectivity isn't bad but it gets distorted over a small range. Like if my phone is in the next room I can play the dock in the current room. But if your phone is in the next room you'll not be able to connect to these earphones from the current room.Overall I would say it's okay if you are just buying it for leisure but if you're buying it for jogging or other workout sessions then go for other earphones. These one's are not usable for working out. The buds will keep falling. Considering other reputed brands I'd say that these earphones are okay and not bad at this price range.
"
"3256",596,1,NA,0.5,"Bass Quality","Nice
"
"9486",597,22,0.263290625858993,0.304699095572845,"Worth the Money","Value for money. Low on bass though but that is what i wanted. Got it for 1600 so worth the discount as well.
"
"9355",598,10,0.475063600941969,-0.24142957546866,"Sound Clarity","Sound  not pleasant.  Sharp on low sound bass not good.
"
"2306",599,8,0.144615242270663,0.632588504362432,"Product Durability","Good product. Could be better in sound quality.
"
"13630",600,1,NA,0.75,"Worth the Money","Good
"
"12815",601,9,NA,-0.333333333333333,"Excellent Performance","I returned it because I got a defect product
"
"13691",602,1,NA,0,NA,"Nothing
"
"13711",603,4,NA,-0.375,"Bass Quality","Battery is not good
"
"3165",604,13,0.0892402352723041,-0.086091450332872,"After-sales Service","Stopped working exactly after 3 weeks. Don't know how to claim Warrienty.. Feeling cheated...
"
"189",605,86,0.322924024906264,0.0449793365703978,"Bluetooth connectivity","Its my 3rd boat product.. Havng 225 and 235....And lovng boat.. Great productsIt is really a nice product.. I bought it for 999 and its a great deal..Pros:Great bassBattery backup nice.. About 6-8 hrConnectivity okMultiple device can be connectedOnly one  problem i want to mention is for playing pubg it is not the right one.. .. There is a 1 sec delay for the sound.. Thats a problem.. But it is not a big problem we can adjztBut overall at this price its a great deal.. Go for it
"
"5481",606,2,NA,0.424264068711928,"Excellent Performance","Awesome product
"
"2902",607,5,0.176776695296637,0.875,"Excellent Performance","Good...sound quality is excellent.
"
"13884",608,3,NA,0.346410161513775,"Worth the Money","Value for money
"
"8577",609,14,0.106359730001405,0.00812564700416982,"After-sales Service","Headphones working stopped after 22 day....Bad quality of headphones...Don't buy from this seller
"
"3114",610,16,NA,0.0001875,"Brands","the product is good but its length is quite long go for any other boat earphone
"
"11842",611,3,NA,0,"Bluetooth connectivity","Buy it man
"
"5211",612,10,0.0673097614076384,0.630228474983079,"Good Performance","Clear sound good base...Stylish too.. completely satisfied vid it
"
"11546",613,6,0.71443450831176,0.551341261499191,"Product Durability","Good quality earphones..go for itðŸ‘
"
"12608",614,21,NA,-0.0763762615825973,"After-sales Service","My Right side earphone not working it is stopped I have used less than 2 months and it has warranty of 1 year
"
"12674",615,26,1.01588738609087,0.206659140373268,"Product Durability","Build quality is good. Not preferred for calling, it creates lot of noise in the background and now after using for a month it's completely dead.
"
"13866",616,2,NA,0.530330085889911,"Excellent Performance","Works amazing!
"
"8985",617,8,NA,0,"Brands","Skull candy and this senheiser are same thong
"
"10163",618,9,0.698552509224419,0.243951216287465,"Product Durability","Excellent earphones no worries. Good quality wire tangle free.
"
"8073",619,30,0.656777839360763,0.267572880694349,"Worth the Money","Awesome product, worth the money paid.All thought warranty is for 2 years, makes too much sense from the company side.Handy product, keep up the good work Sennheiser and Amazon.
"
"13740",620,1,NA,0.75,"Worth the Money","Good
"
"1894",621,24,0.747876998675519,0.199567698456131,"Worth the Money","Not satisfied with the product.  As there is a lot of distubance while on call. However its good to listen  music or watch videos
"
"11743",622,4,NA,1,"Excellent Performance","Sound quality is superb.
"
"4659",623,12,NA,0.389711431702997,"Good Performance","Worth the money and u will meet your expectations at this price
"
"1435",624,27,0.504882263595061,0.0554943277111182,"After-sales Service","My Bluetooth is not working now itâ€™s been  3 months only...Please help me to whom should I contact for replace because Bluetooth is under warranty period
"
"10298",625,13,0.574838687384226,-0.179753040746428,"Good Performance","No words to  say how good it is..  sound quatily super...noise cancellation...
"
"3316",626,11,0,0,"Bluetooth connectivity","Distance is too short.. must carry mobile.in just 10 to 15 steps.
"
"12925",627,6,0.515165042944955,0.0107233047033631,"Bass Quality","Poor bass . Good charging back up .
"
"4152",628,15,NA,-0.241996909415527,"Bluetooth connectivity","Waste product battery problem within a warranty piriod but seller or manufacturers are  not respond
"
"10908",629,13,NA,0.915255323771628,"Product Durability","i liked this product very muchgood bass quality and sound clarity is amazing
"
"6126",630,27,0.0395284707521047,0.0305047931980479,"Bad Performance","Life of the product is very less. It won't last long and would give you distortion in sound but until that state comes it's a good product
"
"9230",631,20,NA,-0.301869176962472,"Product Durability","Wire is thin material and not durable also I received defective earphone twice, I do not recommend this to buy.
"
"9887",632,13,0.335950898726416,0.386382852195408,"Good Performance","It's ankickass product. Superior quality great sound amazing noise reduction. Worth the price.
"
"8706",633,8,0.0386751345948129,0.380900840528568,"Sound Clarity","Nothing to beat Sennheiser sound quality.Loved it
"
"4124",634,13,0.572157634822292,0.616338998124982,"Bass Quality","Balance is quite good. Bass is almost perfect. Clarity need to be improved.
"
"1972",635,9,NA,0.283333333333333,"Worth the Money","Good battery life 6-8 hrsGood sound qualityValue for moneyGood build
"
"8120",636,56,0.174193936649168,0.421796574810927,"Ergonomics","This is the best headphone under â‚¹ 2000. Sennheiser gives a excellent product. The sound quality is awesome. Bass are excellent and treble is adjusted. And the most valuable information about this headphone is if you are hearing in full volume it won't disturb you ear. Great piece of headphone. I recommend it for all music lovers.
"
"1178",637,41,0.470558937589608,0.475767189231863,"After-sales Service","Amazing product, good sound quality and it fits well. The headphone stoped working after 3 months but will have to say Boat has an amazing after sale service (replaced within 5mins and also offer puckup and drop service). I recommend this product.
"
"5240",638,20,0.525072076571406,0.480021310263411,"Regret Purchase","As per expectation...very nice product..and amazon delivery is very fast ..product arrived the very next day within 24 hrs.
"
"13861",639,1,NA,0.75,"Excellent Performance","Super
"
"9357",640,14,0.237570867573374,0.0931821463397356,"Product Durability","Decent product.. No need to pay 1000 for a microphone. I got cut in wire
"
"13388",641,10,NA,-0.964257515526843,"Bass Quality","The product is good but the bass us really harsh.
"
"4183",642,19,NA,0.516185401208764,"Worth the Money","Nice product it is very usefull for long talking sound quality is also good I bought it today only
"
"11411",643,17,NA,0.18190171877725,"Product Durability","The cord is thinner than the previous one I ordered besides being expensive at the same time
"
"5666",644,9,NA,0,"Bluetooth connectivity","It was broken so easilyNot happy with the product
"
"2854",645,27,NA,-0.384755841892453,"After-sales Service","Everything is good but u can use this only few months, my headset charging not working and one side not working, I just buy before two ago,
"
"1048",646,44,0.419651841869205,0.0107833316097529,"Product Durability","2 StarNoise clear it was not to good, I was not happy with this production, I am unable to listen the sound. its too low, can you replace the item, it will be good for me. please reach out to following number. 9972517557 Mahesh Kumar M
"
"8601",647,8,NA,0.353553390593274,"Product Durability","Sound quality okMaterial BadDurability very badBroke in 1 month
"
"5740",648,1,NA,0.5,"Worth the Money","Nice
"
"12130",649,4,NA,0,"Worth the Money","It's a standard piece
"
"1073",650,47,NA,-0.52511396939242,"Sound Clarity","There is so much connectivity issues, whenever i drive the bike when using it, so much distrotion happen with lots of noise, it happen after return window closed so can't be able to replace, i already replaced one time and in 2nd order it's happening the same.
"
"3302",651,21,NA,0.0545544725589981,"Excellent Performance","When playing pubg we have to talk loudly then only our friends can hear I think mic can't catch slow talk
"
"7952",652,38,0.413586975034757,0.0999582604499354,"Bass Quality","Nice genuine product.  Beware of fake replicas also available at online stores. But you can always check the authenticity of the product at official website before opening the package and return the item in case it is fake.
"
"7822",653,36,0.358161315609498,0.889902537803136,"Worth the Money","Sound isolation is amazing on this and the overall quality of sound is very very good with DEEP BASS and clear vocals.. Definitely worth the money. And I'd recommend this to anyone who's a music enthusiast
"
"2319",654,28,0.283698821942706,-0.070770183715972,"Ergonomics","Don't buy if your main purpose is to talk on calls using this. Headphones pics up lot of background noise. Other person won't be able to hear anything.
"
"463",655,80,0.0978443723445945,0.143659489146459,"Bluetooth connectivity","Don't buy these type of products seriously. Recently I bought this boat rockerz bluetooth headphones it had worked very nice for 1 week only afterwards a lot of disturbance while talking in a phone for that i need to replace it. Again I got these disturbance problem so i decided better to return the product and don't waste of my time and my money.  That's y I suggest to you my dear friends don't waste ur money don't buy these products
"
"30",656,3,NA,-0.288675134594813,"Product Durability","Battery is faulty
"
"951",657,30,0.336306531802957,0.259533470650536,"Ergonomics","The product is all in one like headphones with mic the rubber is very soft as expected and regarding sound the bass is perfect. And Amazon service is class apart
"
"8864",658,7,NA,0.793725393319377,"Worth the Money","Product is good and worth for money
"
"1814",659,20,0.36340158200701,-0.32307209582695,"Battery Life","For 1500 rs it's a no deal,  BT range is merely 10 feet,  without obstruction.  Battery life is around 3 hrs.  Below average.
"
"1129",660,18,NA,1.57920514464996,"Bass Quality","Very good product with good bass nd good batery back upsound quality decent, built quality is also good
"
"14334",661,7,NA,-0.425021049898876,"Regret Purchase","An amazing product but a bit costly.
"
"11670",662,17,0.254249598859932,0.308878407386801,"Ergonomics","amazing headset with clear sound effect. I am satisfied by the performance of this headset. Senheiser rocks
"
"4769",663,4,NA,0.25,"Good Performance","Best in this class
"
"6785",664,2,NA,-0.530330085889911,"Worth the Money","Not good..
"
"6053",665,17,0.0615971139645993,0.24480185496087,"Worth the Money","Average earphones, not the best for money but does the job, pros. Very comfortable for domestic use
"
"1051",666,40,0.171396344397487,0.170651752553556,"Bluetooth connectivity","On full volume, high bass is a bit distorted but rest in this range, it's an amazing product. Bluetooth range is awesome. I can put this on keep my phone in one corner in the gym and move all around.
"
"5920",667,31,0.414986980019409,-0.16844010767585,"Bluetooth connectivity","The product is awesome ,I have been using it from 3moths but recently I have an issue with it ,while am taking calls it making some disturbance .How to avail warranty!!!!!!!
"
"315",668,98,0.184717684155528,0.0465612380147098,"After-sales Service","If u think of some bad product's I've got. This is one of the top ones. Got the new one which died a week after the return date passed. Sent it for repair and got the replacement after 4 weeks which worked for less than a week.  Sent it back again and got it after 4 weeks which worked a little more this time and lasted for 3-4 weeks and the battery is gone again. The battery doesn't last for more than 30 min no matter what I do. Charged it for a few mins and hours and neither made a difference
"
"5346",669,11,NA,0.0753778361444409,"Bass Quality","Earphones working awesomeSuper sound qualityBluetooth function is niceSuper material qualitySuper base
"
"11633",670,5,NA,0.603738353924943,"Brands","the best for music lovers
"
"6286",671,5,NA,0.782623792124926,"Worth the Money","Good  quality  sound and battery
"
"13523",672,4,NA,0.45,"Worth the Money","Very handy to use.
"
"4846",673,6,NA,1.35946680724466,"Worth the Money","Very nice product worth for money
"
"8001",674,31,NA,0.373579028215692,"Bad Performance","If you just wanna listen music then it's a very good earphone , for calls it is very bad, there s no noise cancellation and the opposite person bearly hears ur voice.
"
"13551",675,5,NA,0.223606797749979,"Bad Performance","I like this JBL products
"
"14291",676,75,0.326361200592045,0.111363490303321,"Bad Performance","Honestly if you really want to buy first make a distance between your to device it easily catch your sweat and after that you can't use it properly second if you send it to customer service center it take one month to replace. But the good thing in this device is the bass is so good you can feel it. According to me don't buy it. If you have lots of money then waste it
"
"5935",677,37,0.183131849255344,-0.210280519759353,"Regret Purchase","Worst product, First product received was with scratches on It and after exchange, 2nd Productâ€™s Right earbud not functional..Amazon has degraded its quality.. Worst service by amazon this time and not at all worthy product.
"
"3054",678,9,0.502335867457584,-0.0197949016875158,"Sound Clarity","Microphone is not good. And noise cancellation doesn't work.
"
"1140",679,30,0.20118120552828,0.101018078590987,"Sound Clarity","Not a very good product... I have used it for quite sometime. Bluetooth disconnects pretty often...The mic picks up surrounding sound rather than the person speaking in the mic..
"
"3492",680,19,0.443975361177961,0.291385278233765,"Product Durability","This product bettry is aftar 80% vary fast defuse.... Sound quality is good.... Bat 10 mtr. Undar this blutooth sound break
"
"13062",681,6,NA,0.510310363079829,"Worth the Money","Good product at a reasonable cost
"
"13558",682,4,NA,-0.375,"Excellent Performance","Bass is not good
"
"3505",683,13,NA,-0.124807544150677,"After-sales Service","Don't purchase it because,after one month Right side earphone is not working
"
"6037",684,21,NA,0.512812042054582,"After-sales Service","Very good product, have been using it from past 6 months no complaints rather I will buy one more for my husband
"
"10233",685,14,0.170560573084488,0.131624495222999,"Bluetooth connectivity","Not as expected. Not worth of 1700 waste the smaller one is better than this
"
"4518",686,9,NA,0.833333333333333,"Bad Performance","Not bad in this priceSound quality is not bad
"
"6090",687,29,0.925084095332494,0.880911920782966,"Good Performance","Well the battery life is good and the sound quality is very nice with good bass and quality of earphones is awesome. Overall itâ€™s value for money product
"
"6174",688,21,NA,0.327326835353989,"Good Performance","Everything is good except the button that used to change song, we have to long press it otherwise product is good.
"
"10515",689,3,NA,0,"Product Durability","It deteriorates soon
"
"7998",690,41,0.28135804322593,0.32107298838606,"Excellent Performance","It's quite the delicate pair so you'll have to be super careful with it. You can't just keep taking and throwing it around. The wire is thin, feels like it'll wear out any moment so you have to handle with care.
"
"2590",691,24,0.50519843134608,-0.0744578867945713,"Bluetooth connectivity","Sound Quality is ok....sometime sound gets noisy.....bluetooth range is very bad.....even the mobile is in pocket, sometimes it didnt capture signal.
"
"2914",692,14,0.382784850218988,0.624223153918597,"Good Performance","It is really a good product and sound quality is also good. Hassel free..
"
"4886",693,1,NA,0.5,"Battery Life","Best
"
"12444",694,49,0.452837085392006,0.0941417425947578,"Bluetooth connectivity","As usual, there are some connectivity issues. The volume controller's placement is really bad. But it delivers a very good experience. Bass and Treble are perfectly balanced. Midtones and vocals are clear. Most importantly I can use this earphone while riding a 2 wheeler with my helmet on. Araaam see...
"
"2786",695,19,NA,-0.144531912338454,"Bluetooth connectivity","Found few Bluetooth connectivity issueWhen I keep my phone in pocket and play songs getting some voice break disturb
"
"11472",696,7,0.313397580760288,0.345466734070602,"Sound Clarity","Nice product. Sound clarity is good. Beats!
"
"11537",697,10,0.0824957911384305,0.0697639849591046,"Worth the Money","Nic earphone. Nic sound. Only need to improve material quality...
"
"489",698,46,NA,-0.442325868464691,"Bad Performance","Overall worst product from boat,poor connectivity,it get interrupted 5-6times in a 7min songs and keep repeating that same irritating voice-you are now connected to boat rokerz 255,Battery backup is goodBass is so soI suggest, choose any other product instead of wasting in it.
"
"2145",699,5,NA,0.782623792124926,"Worth the Money","Sound quality is so good
"
"12062",700,3,NA,0.346410161513775,"Worth the Money","Value for money
"
"7738",701,106,0.565862383749025,0.319872590992214,"Product Durability","Most worthy in ear head phones. I am too glad to have them. Although, i was not happy with the delivery boy, as I ordered the headphones at my office address expecting it to be delivered on Weekdays, but it reached on Sunday and delivery boy didn't agree to delivery it at my house lying in a radius of 500m. Taking about headphones - the sound quality is best. Even  while driving on a busy road, a volume level of 40 is enough to give crystal clear sound with bass. For some, the price seems out of budget but trust me - tje quality is much more than expectations.
"
"138",702,77,0.231116561728897,0.315306147676892,"Good Performance","Value for money . I bought it for 999â‚¹ in lightening deal.Bass is fantastic feels like home theatre sound.Sound quality as expected, was looking for something to atleast reach my iphones earphones .. and this is exact what I wanted.Noise cancellation is superb.Light weight. Look wise Porsche, rich look.Easy access. Siri to working with this hps.Ear bud magnet it very nice.In love with this product , planning to order 1 more for my sister.
"
